Client_id; Valor ;Valor OK;Tasa de Interés;P.P.Tasa;Plazo;Plazo OK;Sempli Score;Cliente;Mes;Año ganado;Producto (Destinación) OK;Canal de Captura OK;Tipo de Empresa;Número de empleados;Número de empleados Mujeres;Año de Constitución;Actividad eco  SEMPLI;Ciudad;Ciudad agrupada;Estrato;Acceso a la banca;Mujeres Empresarias;Estado;Tipo de Garantía;Edad Empresarios;variable predictora
96522;70.000.000;0 a 100;1,56;109.200.000;36;25 a 36;754;Renovación;2019-12;2019;KT - CO;Posicionamiento;Seed;15;9;2016;Services to businesses;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;Pagaré;39;0
9637;30.000.000;0 a 100;1,66;49.800.000;24;13 a 24;599;Nuevo;2019-12;2019;KT - CO;Directo;Seed;3;1;2018;Manufacturing;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;FNG;25;0
20645;60.000.000;0 a 100;1,67;100.200.000;24;13 a 24;611;Nuevo;2019-12;2019;KT - CO;Digital;Seed;7;5;2018;Manufacturing;Bogotá D.C.;Bogotá AM;5;No;Si;Pagado;Pagaré;59;0
602;150.000.000;101 a 200;1,66;249.000.000;36;25 a 36;685;Renovación;2019-12;2019;Growth;Partnerships;Venture;17;2;2017;Manufacturing;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;28;0
45347;30.000.000;0 a 100;1,5;45.000.000;36;25 a 36;712;Renovación;2019-12;2019;SP;Partnerships;Seed;10;2;2011;Software and Communications;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;43;0
81215;140.000.000;101 a 200;1,59;222.600.000;36;25 a 36;701;Nuevo;2020-01;2020;Growth;Partnerships;Scale Up;7;5;2016;Business Consulting;Bogotá D.C.;Bogotá AM;4;Si;Si;Castigo;Pagaré;35;1
96952;170.000.000;101 a 200;1,58;268600000;24;13 a 24;657;Renovación;2020-01;2020;KT - CO;Directo;Seed;51;14;1993;Manufacturing;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;59;0
9513;100.000.000;0 a 100;1,58;158.000.000;24;13 a 24;689;Nuevo;2020-01;2020;KT - CO;Posicionamiento;Scale Up;23;9;2008;Manufacturing;Envigado;Medellín AM;4;Si;Si;Pagado;Pagaré;52;0
8827;40.000.000;0 a 100;1,65;66.000.000;24;13 a 24;684;Nuevo;2020-01;2020;KT - CO;Posicionamiento;Venture;12;3;2015;Construction activities;Bogotá D.C.;Bogotá AM;4;No;Si;Pagado;FNG;53;0
24765;70.000.000;0 a 100;1,65;115.500.000;12;0 a 12;671;Nuevo;2020-01;2020;Growth;Directo;Scale Up;65;32;2014;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Pagaré;37;0
45486;70.000.000;0 a 100;1,68;117.600.000;36;25 a 36;587;Renovación;2020-01;2020;KT - CO;Directo;Seed;2;2;2016;Software and Communications;Envigado;Medellín AM;3;No;No;Pagado;Pagaré;31;0
8300;100.000.000;0 a 100;1,44;144.000.000;12;0 a 12;746;Renovación;2020-02;2020;Growth;Directo;Scale Up;35;5;2012;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;Si;Pagado;Pagaré;39;0
66599;70.000.000;0 a 100;1,61;112.700.000;18;13 a 24;607;Renovación;2020-02;2020;KT - CO;Digital;Seed;13;2;2018;Commerce, Mechants, Retail;Rionegro;Otros;5;No;No;Castigo;Pagaré;60;1
85357;30.000.000;0 a 100;1,7;51.000.000;18;13 a 24;635;Renovación;2020-02;2020;Growth;Posicionamiento;Seed;1;1;2013;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;Pagaré;33;0
14947;36.000.000;0 a 100;1,6;57.600.000;18;13 a 24;589;Nuevo;2020-02;2020;Growth;Digital;Seed;6;2;2018;Business Consulting;Envigado;Medellín AM;4;No;No;Pagado;Pagaré;30;0
34872;50.000.000;0 a 100;1,59;79.500.000;36;25 a 36;605;Nuevo;2020-02;2020;Growth;Partnerships;Seed;6;1;2013;Manufacturing;Cali;Otros;3;No;No;Pagado;FNG;33;0
88155;150.000.000;101 a 200;1,6;240.000.000;36;25 a 36;640;Nuevo;2020-02;2020;Growth;Digital;Scale Up;10;3;2007;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;FNG;28;0
14572;120.000.000;101 a 200;1,59;190.800.000;24;13 a 24;678;Nuevo;2020-02;2020;KT - CO;Partnerships;Growth;9;3;2006;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;FNG;45;0
66134;60.000.000;0 a 100;1,5;90.000.000;12;0 a 12;723;Nuevo;2020-02;2020;KT - CO;Partnerships;Venture;74;28;2009;Construction activities;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;FNG;45;1
22077;200.000.000;101 a 200;1,57;314.000.000;24;13 a 24;715;Nuevo;2020-02;2020;SP;Partnerships;Scale Up;50;23;2009;Business Consulting;Bogotá D.C.;Bogotá AM;4;Si;Si;Pagado;FNG;50;1
37367;30.000.000;0 a 100;1,4;42.000.000;12;0 a 12;725;Renovación;2020-02;2020;KT - CO;Digital;Venture;12;4;2010;Manufacturing;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;40;0
4084;60.000.000;0 a 100;1,6;96.000.000;12;0 a 12;595;Nuevo;2020-02;2020;KT - CO;Partnerships;Venture;185;127;2014;Architecture, Design, Engineering;Medellín;Medellín AM;3;Si;No;Pagado;FNG;57;0
30340;120.000.000;101 a 200;1,5;180.000.000;24;13 a 24;736;Nuevo;2020-02;2020;Growth;Posicionamiento;Venture;20;10;2016;Software and Communications;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;FNG;60;0
98606;200.000.000;101 a 200;1,5;300.000.000;24;13 a 24;556;Nuevo;2020-02;2020;KT - CO;Partnerships;Growth;130;20;2010;Manufacturing;Sabaneta;Medellín AM;4;Si;Si;Pagado;FNG;45;0
59895;100.000.000;0 a 100;1,6;160.000.000;12;0 a 12;668;Nuevo;2020-02;2020;Growth;Partnerships;Venture;100;80;2011;Services to individuals and household;Bogotá D.C.;Bogotá AM;3;Si;Si;Pagado;FNG;33;0
44559;50.000.000;0 a 100;1,6;80.000.000;24;13 a 24;643;Nuevo;2020-03;2020;KT - CO;Partnerships;Venture;8;2;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;3;No;No;Pagado;FNG;37;0
43070;40.000.000;0 a 100;1,5;60.000.000;24;13 a 24;555;Nuevo;2020-03;2020;KT - CO;Directo;Seed;2;0;2019;Business Consulting;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;FNG;34;0
75856;30.000.000;0 a 100;1,6;48.000.000;12;0 a 12;644;Nuevo;2020-03;2020;KT - CO;Digital;Seed;5;1;2014;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;FNG;30;0
73930;30.000.000;0 a 100;1,6;48.000.000;30;25 a 36;634;Nuevo;2020-03;2020;SP;Partnerships;Seed;11;6;2016;Commerce, Mechants, Retail;Manizales;Otros;4;Si;Si;Pagado;FNG;45;0
21050;120.000.000;101 a 200;1,55;186.000.000;24;13 a 24;659;Renovación;2020-03;2020;Growth;Posicionamiento;Seed;10;4;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;FNG;37;0
46963;150.000.000;101 a 200;1,55;232.500.000;36;25 a 36;543;Nuevo;2020-03;2020;Growth;Directo;Seed;3;2;2019;Health;Medellín;Medellín AM;5;No;Si;Abierto;FNG;33;0
18599;210.700.000;201 a 300;1,35;284.445.000;12;0 a 12;764;Renovación;2020-03;2020;Growth;Posicionamiento;Growth;10;4;2012;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;51;0
55555;32.553.945;0 a 100;1,63;53.062.930;30;25 a 36;669,5;Nuevo;2020-03;2020;KT - CO;Posicionamiento;Seed;7;2;2010;Services to businesses;Barranquilla;Otros;4;Si;Si;Abierto;Pagaré;35;0
78233;179.369.891;101 a 200;1,52;272.642.234;36;25 a 36;675,4;Nuevo;2020-03;2020;KT - CO;Posicionamiento;Scale Up;15;4;2014;Commerce, Mechants, Retail;Bogotá D.C.;Otros;3;Si;No;REFINANCED_90;Pagaré;32;1
14458;80.085.200;0 a 100;1,6;128.136.320;42;37 en adelante;686;Nuevo;2020-03;2020;Growth;Partnerships;Scale Up;35;20;2014;Business Consulting;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;29;0
96436;39.238.608;0 a 100;1,56;61.212.228;27;25 a 36;716;Nuevo;2020-03;2020;Growth;Digital;Seed;4;2;2006;Business Consulting;Bogotá D.C.;Otros;4;Si;Si;Pagado;Pagaré;37;0
63052;12.110.170;0 a 100;1,65;19.981.781;12;0 a 12;686;Nuevo;2020-03;2020;SP;Directo;Seed;10;4;2011;Manufacturing;Medellín;Medellín AM;6;Si;No;Pagado;Pagaré;32;1
356;171.865.186;101 a 200;1,49;256.079.127;30;25 a 36;750;Nuevo;2020-03;2020;KT - CO;Partnerships;Seed;10;3;2008;Software and Communications;Bogotá D.C.;Bogotá AM;6;No;No;Pagado;Pagaré;44;0
48723;18.519.490;0 a 100;1,57;29.075.599;10;0 a 12;662;Nuevo;2020-03;2020;Growth;Posicionamiento;Seed;46;41;2005;Services to businesses;Bogotá D.C.;Otros;4;Si;No;Pagado;Pagaré;47;0
42081;120.939.878;101 a 200;1,62;195.922.602;27;25 a 36;673;Nuevo;2020-04;2020;Growth;Partnerships;Scale Up;50;27;2012;Manufacturing;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;57;0
69634;37.596.812;0 a 100;1,58;59.402.963;28;25 a 36;764;Nuevo;2020-04;2020;SP;Partnerships;Seed;15;10;2014;Business Consulting;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;31;0
79170;68.809.362;0 a 100;1,57;108.030.699;39;37 en adelante;720,3333333;Renovación;2020-04;2020;Growth;Partnerships;Seed;13;3;2014;Software and Communications;Bogotá D.C.;Bogotá AM;0;Si;No;Abierto;Pagaré;29;1
42081;18.393.994;0 a 100;1,62;29.798.270;5;0 a 12;673;Renovación;2020-04;2020;Growth;Partnerships;Scale Up;50;27;2012;Manufacturing;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;57;0
44251;450.767.812;401 en adelante;1,34;604.028.868;36;25 a 36;727;Nuevo;2020-04;2020;Growth;Digital;Seed;1;0;2018;Business Consulting;Medellín;Medellín AM;6;Si;No;Pagado;Pagaré;50;0
91907;23.563.079;0 a 100;1,6;37.700.927;30;25 a 36;787;Nuevo;2020-04;2020;KT - CO;Digital;Seed;7;4;2010;Manufacturing;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;31;0
47286;99.496.396;0 a 100;1,56;155.214.378;27;25 a 36;618;Nuevo;2020-04;2020;KT - CO;Digital;Seed;2;1;2004;Business Consulting;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;54;0
24895;125.209.041;101 a 200;1,64;205.342.827;27;25 a 36;691;Renovación;2020-04;2020;Growth;Digital;Venture;6;2;2014;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;Pagaré;55;0
40270;112.313.459;101 a 200;1,57;176.332.130;39;37 en adelante;662,6;Nuevo;2020-04;2020;Growth;Digital;Venture;23;11;2008;Construction activities;Bogotá D.C.;Bogotá AM;5;Si;Si;Pagado;FNG;31;0
22135;36.445.398;0 a 100;1,3;47.379.018;36;25 a 36;689,3333333;Nuevo;2020-04;2020;Growth;Partnerships;Seed;3;1;2014;Construction activities;Medellín;Medellín AM;6;No;No;Pagado;Pagaré;31;0
29230;16.163.842;0 a 100;1,72;27.801.809;21;13 a 24;808,6666667;Nuevo;2020-04;2020;KT - CO;Posicionamiento;Seed;11;4;2015;Business Consulting;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;45;0
25545;18.909.580;0 a 100;1,3;24.582.454;36;25 a 36;679;Nuevo;2020-04;2020;Growth;Digital;Seed;2;0;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;32;0
85495;33.168.280;0 a 100;1,67;55.391.027;22;13 a 24;814,6666667;Nuevo;2020-04;2020;KT - CO;Digital;Seed;5;1;2016;Commerce, Mechants, Retail;Barranquilla;Otros;4;Si;Si;Pagado;FNG;39;0
95387;35.257.123;0 a 100;1,5;52.885.685;22;13 a 24;680;Renovación;2020-04;2020;Growth;Partnerships;Seed;5;3;2017;Software and Communications;Medellín;Medellín AM;5;No;No;Pagado;Pagaré;27;0
22911;43.884.162;0 a 100;1,5;65.826.243;9;0 a 12;739;Nuevo;2020-04;2020;SP;Posicionamiento;Venture;10;8;2008;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;48;0
79362;19.809.686;0 a 100;1,72;34.072.660;36;25 a 36;772,5;Nuevo;2020-04;2020;KT - CO;Partnerships;Seed;2;0;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;2;No;Si;Abierto;FNG;23;0
79362;30.412.500;0 a 100;1,65;50.180.625;36;25 a 36;772,5;Renovación;2020-04;2020;KT - CO;Partnerships;Seed;2;0;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;2;No;Si;Abierto;FNG;23;0
51661;263.420.318;201 a 300;1,45;381.959.462;33;25 a 36;760;Nuevo;2020-04;2020;KT - CO;Directo;Scale Up;14;7;2015;Software and Communications;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;63;0
19894;104.680.938;101 a 200;1,63;170.629.929;17;13 a 24;685,5;Renovación;2020-04;2020;Growth;Partnerships;Venture;10;4;2016;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;42;1
33229;28.785.416;0 a 100;1,64;47.208.083;33;25 a 36;649,5;Nuevo;2020-04;2020;Growth;Digital;Seed;11;4;2014;Services to businesses;Bogotá D.C.;Bogotá AM;3;Si;No;Castigo;Pagaré;28;1
94251;28.075.527;0 a 100;1,6;44.920.843;24;13 a 24;765;Nuevo;2020-04;2020;KT - CO;Digital;Seed;14;11;2008;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;FNG;36;1
72522;162.559.454;101 a 200;1,62;263.346.315;21;13 a 24;768,5;Nuevo;2020-04;2020;KT - CO;Partnerships;Scale Up;6;3;2016;Transport, Logistics;Barranquilla;Otros;4;Si;No;Pagado;FNG;41;0
37743;93.258.400;0 a 100;1,59;148.280.857;14;13 a 24;640;Nuevo;2020-04;2020;KT - CO;Directo;Growth;38;17;2005;Software and Communications;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;FNG;36;0
24484;31.539.257;0 a 100;1,54;48.570.455;15;13 a 24;687;Nuevo;2020-04;2020;Growth;Partnerships;Seed;4;2;2017;Software and Communications;Bogotá D.C.;Bogotá AM;6;No;No;Pagado;Pagaré;42;0
17707;50.051.844;0 a 100;1,55;77.580.358;39;37 en adelante;671,75;Renovación;2020-04;2020;Growth;Partnerships;Seed;7;1;2013;Business Consulting;Bogotá D.C.;Bogotá AM;6;No;No;Pagado;Pagaré;37;0
53374;54.027.414;0 a 100;1,58;85.363.314;28;25 a 36;761,6;Nuevo;2020-04;2020;KT - CO;Digital;Seed;8;4;1992;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;69;0
67886;51.712.121;0 a 100;1,5;77.568.181;27;25 a 36;700,3333333;Nuevo;2020-04;2020;KT - CO;Digital;Seed;5;0;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;3;No;No;Pagado;Pagaré;36;0
98380;23.399.720;0 a 100;1,52;35.567.574;14;13 a 24;727;Nuevo;2020-04;2020;Growth;Partnerships;Venture;20;10;2014;Software and Communications;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;43;0
94988;39.357.712;0 a 100;1,56;61.398.031;33;25 a 36;665;Nuevo;2020-04;2020;KT - CO;Directo;Seed;10;4;2015;Education, Culture, Entertainament;Medellín;Medellín AM;4;Si;Si;Pagado;Pagaré;37;0
51509;20.663.518;0 a 100;1,71;35.334.615;27;25 a 36;618;Nuevo;2020-04;2020;KT - CO;Partnerships;Seed;4;0;2018;Manufacturing;Barranquilla;Otros;2;No;No;Pagado;Pagaré;32;0
97828;64.672.066;0 a 100;1,5;97.008.099;17;13 a 24;725;Renovación;2020-04;2020;Growth;Partnerships;Venture;10;8;2015;Business Consulting;Bogotá D.C.;Bogotá AM;0;Si;Si;Pagado;Pagaré;64;0
63649;40.229.030;0 a 100;1,63;65.573.319;13;13 a 24;690;Nuevo;2020-04;2020;Growth;Partnerships;Venture;10;2;2015;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;Pagaré;55;0
51033;130.176.530;101 a 200;1,62;210.885.979;23;13 a 24;674;Nuevo;2020-04;2020;KT - CO;Partnerships;Scale Up;6;4;2011;Commerce, Mechants, Retail;Medellín;Medellín AM;3;Si;Si;Pagado;Pagaré;36;0
79852;21.389.048;0 a 100;1,61;34.436.367;33;25 a 36;633;Nuevo;2020-04;2020;Growth;Posicionamiento;Seed;6;2;2016;Business Consulting;Barranquilla;Otros;3;No;No;Abierto;FNG;36;0
47150;70.000.000;0 a 100;1,62;113.400.000;36;25 a 36;671;Renovación;2020-04;2020;Growth;Digital;Scale Up;24;12;2016;Transport, Logistics;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;67;0
91818;100.000.000;0 a 100;1,53;153.000.000;6;0 a 12;697;Renovación;2020-04;2020;KT - CO;Digital;Scale Up;3;2;2013;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Pagado;FNG;55;0
11762;30.000.000;0 a 100;1,63;48.900.000;36;25 a 36;698;Renovación;2020-04;2020;KT - CO;Partnerships;Seed;28;17;2014;Commerce, Mechants, Retail;Medellín;Medellín AM;3;Si;No;Abierto;FNG;40;0
16467;60.000.000;0 a 100;1,59;95.400.000;28;25 a 36;656;Renovación;2020-04;2020;KT - CO;Digital;Seed;6;3;2017;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;FNG;32;0
24592;100.338.786;101 a 200;1,59;159.538.669;42;37 en adelante;671,75;Nuevo;2020-04;2020;Growth;Posicionamiento;Seed;10;5;2016;Manufacturing;Bogotá D.C.;Bogotá AM;4;No;Si;Castigo;Pagaré;57;1
17614;20.127.538;0 a 100;1,59;32.002.785;29;25 a 36;774,6;Renovación;2020-04;2020;Growth;Posicionamiento;Seed;5;3;2016;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;41;0
90537;484.405.485;401 en adelante;1,41;683.011.733;48;37 en adelante;700,6;Renovación;2020-04;2020;SP;Posicionamiento;Growth;65;61;2010;Manufacturing;Bogotá D.C.;Bogotá AM;4;Si;Si;Pagado;Pagaré;34;0
10715;113.334.017;101 a 200;1,68;190.401.148;30;25 a 36;624;Nuevo;2020-04;2020;Growth;Partnerships;Venture;26;13;2016;Services to businesses;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;33;0
41345;206.615.341;201 a 300;1,5;309.923.011;27;25 a 36;672;Nuevo;2020-04;2020;KT - CO;Digital;Scale Up;50;34;2006;Services to businesses;Bogotá D.C.;Bogotá AM;4;Si;No;COBRANZA;FNG;41;0
57208;102.461.119;101 a 200;1,5;153.691.679;40;37 en adelante;650;Nuevo;2020-04;2020;Growth;Partnerships;Growth;80;9;2017;Manufacturing;Medellín;Medellín AM;4;Si;No;Abierto;FNG;44;0
52309;15.849.517;0 a 100;1,59;25.200.732;9;0 a 12;723,3333333;Renovación;2020-04;2020;KT - CO;Partnerships;Seed;26;4;2015;Software and Communications;Bogotá D.C.;Bogotá AM;5;Si;Si;Pagado;Pagaré;44;0
15033;199.526.187;101 a 200;1,62;323.232.423;42;37 en adelante;669,75;Renovación;2020-04;2020;KT - CO;Digital;Scale Up;22;18;2015;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;Pagaré;27;0
7550;87.107.065;0 a 100;1,56;135.887.022;27;25 a 36;644;Nuevo;2020-04;2020;KT - CO;Directo;Venture;15;9;1996;Education, Culture, Entertainament;Medellín;Medellín AM;4;Si;No;Pagado;FNG;31;0
912;21.108.336;0 a 100;1,45;30.607.087;15;13 a 24;747;Nuevo;2020-04;2020;KT - CO;Directo;Venture;10;6;2014;Manufacturing;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;31;0
19846;19.865.321;0 a 100;1,61;31.983.167;27;25 a 36;682,25;Nuevo;2020-04;2020;KT - CO;Posicionamiento;Venture;1;1;2016;Transport, Logistics;Bogotá D.C.;Bogotá AM;5;No;Si;Pagado;FNG;48;0
85367;28.045.845;0 a 100;1,5;42.068.768;21;13 a 24;836,6666667;Nuevo;2020-04;2020;Growth;Partnerships;Seed;2;2;2017;Education, Culture, Entertainament;Medellín;Medellín AM;5;No;Si;Pagado;Pagaré;37;0
55574;77.669.421;0 a 100;1,55;120.387.602;39;37 en adelante;699,6666667;Nuevo;2020-04;2020;KT - CO;Partnerships;Venture;3;2;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;Si;Abierto;FNG;35;0
69003;84.804.684;0 a 100;1,58;133.991.400;32;25 a 36;653;Nuevo;2020-04;2020;Growth;Digital;Scale Up;173;155;2010;Health;Barranquilla;Otros;4;Si;No;Abierto;Pagaré;35;0
94359;11.272.770;0 a 100;1,57;17.698.248;8;0 a 12;700;Nuevo;2020-04;2020;Growth;Posicionamiento;Seed;1;1;2015;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;Si;Pagado;Pagaré;50;0
11762;63.320.115;0 a 100;1,63;103.211.787;39;37 en adelante;684,5;Renovación;2020-04;2020;Growth;Partnerships;Seed;14;10;2014;Commerce, Mechants, Retail;Medellín;Medellín AM;3;Si;No;Abierto;Pagaré;40;0
8762;9.695.893;0 a 100;1,55;15.028.635;6;0 a 12;694;Renovación;2020-05;2020;KT - CO;Digital;Seed;21;10;2011;Business Consulting;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Pagaré;31;1
23592;12.754.199;0 a 100;1,39;17.728.337;42;37 en adelante;763,5;Renovación;2020-05;2020;KT - CO;Directo;Scale Up;14;10;2000;Commerce, Mechants, Retail;Medellín;Medellín AM;4;No;Si;Abierto;Pagaré;38;0
92153;126.785.550;101 a 200;1,62;205.392.592;27;25 a 36;704;Nuevo;2020-05;2020;KT - CO;Partnerships;Venture;12;10;2016;Manufacturing;Neiva;Otros;4;Si;Si;Pagado;Pagaré;33;1
30366;45.972.620;0 a 100;1,53;70.338.108;21;13 a 24;763,2;Renovación;2020-05;2020;Growth;Digital;Seed;8;4;2013;Services to businesses;Bogotá D.C.;Bogotá AM;0;Si;No;Pagado;Pagaré;32;0
44370;86.798.942;0 a 100;1,57;136.274.340;13;13 a 24;737,6666667;Renovación;2020-05;2020;KT - CO;Posicionamiento;Seed;4;1;2010;Construction activities;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;43;0
2497;169.160.226;101 a 200;1,65;279.114.372;36;25 a 36;685;Renovación;2020-05;2020;SP;Directo;Seed;4;1;2012;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;Pagaré;40;0
95342;23.416.352;0 a 100;1,65;38.636.981;21;13 a 24;781,3333333;Nuevo;2020-05;2020;Growth;Digital;Venture;110;99;2013;Architecture, Design, Engineering;Bogotá D.C.;Otros;5;Si;No;Pagado;Pagaré;30;0
82696;23.644.445;0 a 100;1,65;39.013.335;12;0 a 12;618,5;Nuevo;2020-05;2020;Growth;Partnerships;Seed;3;2;2018;Services to businesses;Bogotá D.C.;Otros;4;No;Si;Pagado;FNG;12;0
42598;66.239.424;0 a 100;1,7;112.607.020;33;25 a 36;614;Nuevo;2020-05;2020;Growth;Digital;Venture;14;0;2014;Manufacturing;Cali;Otros;4;Si;No;Castigo;FNG;33;1
26584;139.341.939;101 a 200;1,57;218.766.844;35;25 a 36;636;Nuevo;2020-05;2020;Growth;Posicionamiento;Venture;4;3;2017;Commerce, Mechants, Retail;Bogotá D.C.;Otros;5;No;No;Abierto;Pagaré;31;0
79366;2.087.589;0 a 100;1,8;3.757.660;3;0 a 12;675;Nuevo;2020-05;2020;Growth;Partnerships;Seed;18;16;2014;Manufacturing;Medellín;Medellín AM;3;No;Si;Pagado;Pagaré;34;0
30746;81.796.361;0 a 100;1,58;129.238.251;30;25 a 36;696;Nuevo;2020-05;2020;SP;Digital;Scale Up;120;15;2012;Construction activities;Bogotá D.C.;Otros;4;No;No;Castigo;Pagaré;33;1
92153;60.000.000;0 a 100;1,62;97.200.000;24;13 a 24;738;Renovación;2020-05;2020;KT - CO;Partnerships;Scale Up;45;39;2016;Manufacturing;Neiva;Otros;3;Si;Si;Pagado;FNG;33;1
85357;30.000.000;0 a 100;1,7;51.000.000;24;13 a 24;660;Renovación;2020-05;2020;KT - CO;Posicionamiento;Seed;1;1;2013;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;Si;Pagado;FNG;32;0
90250;100.000.000;0 a 100;1,59;159.000.000;36;25 a 36;712;Renovación;2020-05;2020;Growth;Posicionamiento;Scale Up;35;11;2006;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;FNG;44;0
8877;38.937.855;0 a 100;1,65;64.247.460;20;13 a 24;590;Nuevo;2020-06;2020;KT - CO;Digital;Seed;2;0;2016;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;FNG;45;1
90309;30.000.000;0 a 100;1,5;45.000.000;24;13 a 24;699;Renovación;2020-06;2020;KT - CO;Posicionamiento;Seed;12;5;2010;Business Consulting;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;FNG;41;0
95760;40.000.000;0 a 100;1,42;56.800.000;24;13 a 24;675;Renovación;2020-06;2020;Growth;Posicionamiento;Seed;9;4;2015;Commerce, Mechants, Retail;Medellín;Medellín AM;6;No;No;Pagado;FNG;30;0
45347;50.000.000;0 a 100;1,52;76.000.000;24;13 a 24;613;Renovación;2020-06;2020;Growth;Partnerships;Seed;13;7;2011;Software and Communications;Medellín;Medellín AM;4;Si;No;Pagado;FNG;44;0
63649;50.000.000;0 a 100;1,48;74.000.000;24;13 a 24;690;Renovación;2020-06;2020;Growth;Partnerships;Venture;10;2;2015;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;FNG;55;0
24895;100.000.000;0 a 100;1,5;150.000.000;24;13 a 24;540;Renovación;2020-06;2020;Growth;Digital;Venture;60;42;2014;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;Si;Abierto;FNG;38;0
53374;60.000.000;0 a 100;1,43;85.800.000;28;25 a 36;682;Renovación;2020-06;2020;Growth;Digital;Seed;8;4;1992;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;FNG;69;0
63911;50.000.000;0 a 100;1,5;75.000.000;36;25 a 36;597;Nuevo;2020-06;2020;KT - CO;Digital;Seed;3;2;2017;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;2;No;Si;Castigo;FNG;39;1
9174;30.000.000;0 a 100;1,42;42.600.000;28;25 a 36;699;Renovación;2020-06;2020;Growth;Partnerships;Seed;6;3;2006;Software and Communications;Pereira;Otros;5;Si;Si;Pagado;FNG;33;0
